file_path,feature_path,emotion,speaker_id,raw_emotion,original_folder,dataset
../../dataset\OAF_happy\OAF_vote_happy.wav,processed_data\oaf_happiness_OAF_vote_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_happy\OAF_red_happy.wav,processed_data\oaf_happiness_OAF_red_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_raid_disgust.wav,processed_data\oaf_disgust_OAF_raid_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Pleasant_surprise\OAF_pole_ps.wav,processed_data\oaf_surprise_OAF_pole_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_neutral\OAF_thought_neutral.wav,processed_data\oaf_neutral_OAF_thought_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_shirt_neutral.wav,processed_data\oaf_neutral_OAF_shirt_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Sad\OAF_dime_sad.wav,processed_data\oaf_sadness_OAF_dime_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Pleasant_surprise\OAF_yearn_ps.wav,processed_data\oaf_surprise_OAF_yearn_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_have_disgust.wav,processed_data\oaf_disgust_OAF_have_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_rough_sad.wav,processed_data\oaf_sadness_OAF_rough_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Sad\OAF_have_sad.wav,processed_data\oaf_sadness_OAF_have_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_disgust\OAF_thumb_disgust.wav,processed_data\oaf_disgust_OAF_thumb_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_happy\YAF_shack_happy.wav,processed_data\yaf_happiness_YAF_shack_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_Fear\OAF_came_fear.wav,processed_data\oaf_fear_OAF_came_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_rough_angry.wav,processed_data\oaf_anger_OAF_rough_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_pole_fear.wav,processed_data\oaf_fear_OAF_pole_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Sad\OAF_chair_sad.wav,processed_data\oaf_sadness_OAF_chair_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_disgust\OAF_ditch_disgust.wav,processed_data\oaf_disgust_OAF_ditch_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_back_sad.wav,processed_data\oaf_sadness_OAF_back_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_neutral\YAF_raid_neutral.wav,processed_data\yaf_neutral_YAF_raid_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_Fear\OAF_fat_fear.wav,processed_data\oaf_fear_OAF_fat_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Fear\OAF_raise_fear.wav,processed_data\oaf_fear_OAF_raise_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Sad\OAF_limb_sad.wav,processed_data\oaf_sadness_OAF_limb_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_disgust\OAF_date_disgust.wav,processed_data\oaf_disgust_OAF_date_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Pleasant_surprise\OAF_moon_ps.wav,processed_data\oaf_surprise_OAF_moon_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_disgust\OAF_death_disgust.wav,processed_data\oaf_disgust_OAF_death_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_third_sad.wav,processed_data\oaf_sadness_OAF_third_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_neutral\YAF_wheat_neutral.wav,processed_data\yaf_neutral_YAF_wheat_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_disgust\OAF_cab_disgust.wav,processed_data\oaf_disgust_OAF_cab_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_life_neutral.wav,processed_data\oaf_neutral_OAF_life_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_angry\OAF_knock_angry.wav,processed_data\oaf_anger_OAF_knock_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_sell_angry.wav,processed_data\oaf_anger_OAF_sell_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_cause_neutral.wav,processed_data\oaf_neutral_OAF_cause_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Pleasant_surprise\OAF_dog_ps.wav,processed_data\oaf_surprise_OAF_dog_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_rose_ps.wav,processed_data\oaf_surprise_OAF_rose_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_happy\OAF_juice_happy.wav,processed_data\oaf_happiness_OAF_juice_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Sad\OAF_fail_sad.wav,processed_data\oaf_sadness_OAF_fail_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Fear\OAF_shout_fear.wav,processed_data\oaf_fear_OAF_shout_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_hate_angry.wav,processed_data\oaf_anger_OAF_hate_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_reach_angry.wav,processed_data\oaf_anger_OAF_reach_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_read_neutral.wav,processed_data\oaf_neutral_OAF_read_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_disgust\YAF_hate_disgust.wav,processed_data\yaf_disgust_YAF_hate_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_neutral\OAF_cool_neutral.wav,processed_data\oaf_neutral_OAF_cool_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Fear\OAF_mood_fear.wav,processed_data\oaf_fear_OAF_mood_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_angry\YAF_mob_angry.wav,processed_data\yaf_anger_YAF_mob_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_disgust\OAF_seize_disgust.wav,processed_data\oaf_disgust_OAF_seize_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_disgust\OAF_wash_disgust.wav,processed_data\oaf_disgust_OAF_wash_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Pleasant_surprise\OAF_cool_ps.wav,processed_data\oaf_surprise_OAF_cool_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_neutral\OAF_luck_neutral.wav,processed_data\oaf_neutral_OAF_luck_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_deep_neutral.wav,processed_data\oaf_neutral_OAF_deep_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_happy\YAF_turn_happy.wav,processed_data\yaf_happiness_YAF_turn_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_Fear\OAF_kick_fear.wav,processed_data\oaf_fear_OAF_kick_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Sad\OAF_ton_sad.wav,processed_data\oaf_sadness_OAF_ton_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_happy\OAF_goose_happy.wav,processed_data\oaf_happiness_OAF_goose_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_thumb_angry.wav,processed_data\oaf_anger_OAF_thumb_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_angry\OAF_fall_angry.wav,processed_data\oaf_anger_OAF_fall_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_note_happy.wav,processed_data\oaf_happiness_OAF_note_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_long_angry.wav,processed_data\oaf_anger_OAF_long_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\YAF_sad\YAF_raid_sad.wav,processed_data\yaf_sadness_YAF_raid_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_neutral\OAF_kill_neutral.wav,processed_data\oaf_neutral_OAF_kill_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Pleasant_surprise\OAF_learn_ps.wav,processed_data\oaf_surprise_OAF_learn_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_love_ps.wav,processed_data\oaf_surprise_OAF_love_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_sad\YAF_wheat_sad.wav,processed_data\yaf_sadness_YAF_wheat_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_Fear\OAF_mess_fear.wav,processed_data\oaf_fear_OAF_mess_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_road_disgust.wav,processed_data\oaf_disgust_OAF_road_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_angry\OAF_death_angry.wav,processed_data\oaf_anger_OAF_death_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\YAF_happy\YAF_rain_happy.wav,processed_data\yaf_happiness_YAF_rain_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\YAF_fear\YAF_cheek_fear.wav,processed_data\yaf_fear_YAF_cheek_fear.npy,fear,yaf,fear,YAF_fear,TESS
../../dataset\OAF_neutral\OAF_search_neutral.wav,processed_data\oaf_neutral_OAF_search_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_angry\OAF_thin_angry.wav,processed_data\oaf_anger_OAF_thin_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_note_neutral.wav,processed_data\oaf_neutral_OAF_note_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Fear\OAF_lore_fear.wav,processed_data\oaf_fear_OAF_lore_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_neutral\OAF_should_neutral.wav,processed_data\oaf_neutral_OAF_should_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Pleasant_surprise\OAF_ditch_ps.wav,processed_data\oaf_surprise_OAF_ditch_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Fear\OAF_week_fear.wav,processed_data\oaf_fear_OAF_week_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_happy\OAF_shall_happy.wav,processed_data\oaf_happiness_OAF_shall_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_happy\OAF_hate_happy.wav,processed_data\oaf_happiness_OAF_hate_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_disgust\OAF_dog_disgust.wav,processed_data\oaf_disgust_OAF_dog_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_happy\OAF_rat_happy.wav,processed_data\oaf_happiness_OAF_rat_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Pleasant_surprise\OAF_voice_ps.wav,processed_data\oaf_surprise_OAF_voice_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Sad\OAF_numb_sad.wav,processed_data\oaf_sadness_OAF_numb_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_neutral\OAF_red_neutral.wav,processed_data\oaf_neutral_OAF_red_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Pleasant_surprise\OAF_hush_ps.wav,processed_data\oaf_surprise_OAF_hush_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_angry\OAF_nag_angry.wav,processed_data\oaf_anger_OAF_nag_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Sad\OAF_gaze_sad.wav,processed_data\oaf_sadness_OAF_gaze_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Fear\OAF_tell_fear.wav,processed_data\oaf_fear_OAF_tell_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_neutral\OAF_lore_neutral.wav,processed_data\oaf_neutral_OAF_lore_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_neutral\OAF_sell_neutral.wav,processed_data\oaf_neutral_OAF_sell_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Pleasant_surprise\OAF_get_ps.wav,processed_data\oaf_surprise_OAF_get_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Pleasant_surprise\OAF_lease_ps.wav,processed_data\oaf_surprise_OAF_lease_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_neutral\OAF_lid_neutral.wav,processed_data\oaf_neutral_OAF_lid_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\YAF_disgust\YAF_cheek_disgust.wav,processed_data\yaf_disgust_YAF_cheek_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_neutral\OAF_good_neutral.wav,processed_data\oaf_neutral_OAF_good_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_read_happy.wav,processed_data\oaf_happiness_OAF_read_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_happy\OAF_pain_happy.wav,processed_data\oaf_happiness_OAF_pain_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Fear\OAF_half_fear.wav,processed_data\oaf_fear_OAF_half_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_hurl_disgust.wav,processed_data\oaf_disgust_OAF_hurl_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_angry\OAF_kick_angry.wav,processed_data\oaf_anger_OAF_kick_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_gap_fear.wav,processed_data\oaf_fear_OAF_gap_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_witch_disgust.wav,processed_data\oaf_disgust_OAF_witch_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_angry\OAF_ton_angry.wav,processed_data\oaf_anger_OAF_ton_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Pleasant_surprise\OAF_five_ps.wav,processed_data\oaf_surprise_OAF_five_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_angry\YAF_hate_angry.wav,processed_data\yaf_anger_YAF_hate_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_Sad\OAF_beg_sad.wav,processed_data\oaf_sadness_OAF_beg_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Pleasant_surprise\OAF_nag_ps.wav,processed_data\oaf_surprise_OAF_nag_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Fear\OAF_witch_fear.wav,processed_data\oaf_fear_OAF_witch_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_hit_angry.wav,processed_data\oaf_anger_OAF_hit_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_keep_neutral.wav,processed_data\oaf_neutral_OAF_keep_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Sad\OAF_germ_sad.wav,processed_data\oaf_sadness_OAF_germ_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_sad\YAF_bar_sad.wav,processed_data\yaf_sadness_YAF_bar_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_disgust\OAF_kite_disgust.wav,processed_data\oaf_disgust_OAF_kite_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_angry\OAF_door_angry.wav,processed_data\oaf_anger_OAF_door_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_happy\OAF_hole_happy.wav,processed_data\oaf_happiness_OAF_hole_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_disgust\YAF_check_disgust.wav,processed_data\yaf_disgust_YAF_check_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_Pleasant_surprise\OAF_sub_ps.wav,processed_data\oaf_surprise_OAF_sub_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_neutral\OAF_tough_neutral.wav,processed_data\oaf_neutral_OAF_tough_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_road_happy.wav,processed_data\oaf_happiness_OAF_road_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_whip_angry.wav,processed_data\oaf_anger_OAF_whip_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_peg_neutral.wav,processed_data\oaf_neutral_OAF_peg_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Fear\OAF_hash_fear.wav,processed_data\oaf_fear_OAF_hash_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_happy\OAF_kick_happy.wav,processed_data\oaf_happiness_OAF_kick_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_happy\OAF_south_happy.wav,processed_data\oaf_happiness_OAF_south_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_disgust\YAF_wheat_disgust.wav,processed_data\yaf_disgust_YAF_wheat_disgust.npy,disgust,yaf,disgust,YAF_disgust,TESS
../../dataset\OAF_happy\OAF_rag_happy.wav,processed_data\oaf_happiness_OAF_rag_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Fear\OAF_cab_fear.wav,processed_data\oaf_fear_OAF_cab_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_merge_ps.wav,processed_data\oaf_surprise_OAF_merge_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_neutral\OAF_date_neutral.wav,processed_data\oaf_neutral_OAF_date_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_chain_happy.wav,processed_data\oaf_happiness_OAF_chain_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_angry\OAF_numb_angry.wav,processed_data\oaf_anger_OAF_numb_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_Fear\OAF_chair_fear.wav,processed_data\oaf_fear_OAF_chair_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\YAF_neutral\YAF_shack_neutral.wav,processed_data\yaf_neutral_YAF_shack_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_neutral\OAF_third_neutral.wav,processed_data\oaf_neutral_OAF_third_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_happy\OAF_bean_happy.wav,processed_data\oaf_happiness_OAF_bean_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_neutral\YAF_limb_neutral.wav,processed_data\yaf_neutral_YAF_limb_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_angry\OAF_loaf_angry.wav,processed_data\oaf_anger_OAF_loaf_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_gin_neutral.wav,processed_data\oaf_neutral_OAF_gin_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Sad\OAF_date_sad.wav,processed_data\oaf_sadness_OAF_date_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_neutral\YAF_page_neutral.wav,processed_data\yaf_neutral_YAF_page_neutral.npy,neutral,yaf,neutral,YAF_neutral,TESS
../../dataset\OAF_happy\OAF_shirt_happy.wav,processed_data\oaf_happiness_OAF_shirt_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Fear\OAF_merge_fear.wav,processed_data\oaf_fear_OAF_merge_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_burn_angry.wav,processed_data\oaf_anger_OAF_burn_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_disgust\OAF_yearn_disgust.wav,processed_data\oaf_disgust_OAF_yearn_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_disgust\OAF_lease_disgust.wav,processed_data\oaf_disgust_OAF_lease_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Pleasant_surprise\OAF_jail_ps.wav,processed_data\oaf_surprise_OAF_jail_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_happy\OAF_long_happy.wav,processed_data\oaf_happiness_OAF_long_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Sad\OAF_pain_sad.wav,processed_data\oaf_sadness_OAF_pain_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\YAF_happy\YAF_mode_happy.wav,processed_data\yaf_happiness_YAF_mode_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_happy\OAF_loaf_happy.wav,processed_data\oaf_happiness_OAF_loaf_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_neutral\OAF_goose_neutral.wav,processed_data\oaf_neutral_OAF_goose_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_angry\OAF_sour_angry.wav,processed_data\oaf_anger_OAF_sour_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_neutral\OAF_make_neutral.wav,processed_data\oaf_neutral_OAF_make_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Sad\OAF_keep_sad.wav,processed_data\oaf_sadness_OAF_keep_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_disgust\OAF_hate_disgust.wav,processed_data\oaf_disgust_OAF_hate_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_disgust\OAF_red_disgust.wav,processed_data\oaf_disgust_OAF_red_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\YAF_happy\YAF_keg_happy.wav,processed_data\yaf_happiness_YAF_keg_happy.npy,happiness,yaf,happy,YAF_happy,TESS
../../dataset\OAF_Pleasant_surprise\OAF_far_ps.wav,processed_data\oaf_surprise_OAF_far_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_Fear\OAF_pad_fear.wav,processed_data\oaf_fear_OAF_pad_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Pleasant_surprise\OAF_cause_ps.wav,processed_data\oaf_surprise_OAF_cause_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\OAF_happy\OAF_tell_happy.wav,processed_data\oaf_happiness_OAF_tell_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\YAF_angry\YAF_wife_angry.wav,processed_data\yaf_anger_YAF_wife_angry.npy,anger,yaf,angry,YAF_angry,TESS
../../dataset\OAF_happy\OAF_sub_happy.wav,processed_data\oaf_happiness_OAF_sub_happy.npy,happiness,oaf,happy,OAF_happy,TESS
../../dataset\OAF_Pleasant_surprise\OAF_turn_ps.wav,processed_data\oaf_surprise_OAF_turn_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_pleasant_surprised\YAF_mode_ps.wav,processed_data\yaf_surprise_YAF_mode_ps.npy,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,TESS
../../dataset\OAF_Fear\OAF_perch_fear.wav,processed_data\oaf_fear_OAF_perch_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_angry\OAF_chief_angry.wav,processed_data\oaf_anger_OAF_chief_angry.npy,anger,oaf,angry,OAF_angry,TESS
../../dataset\OAF_disgust\OAF_size_disgust.wav,processed_data\oaf_disgust_OAF_size_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Sad\OAF_such_sad.wav,processed_data\oaf_sadness_OAF_such_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_disgust\OAF_rose_disgust.wav,processed_data\oaf_disgust_OAF_rose_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_Fear\OAF_dip_fear.wav,processed_data\oaf_fear_OAF_dip_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_Fear\OAF_keep_fear.wav,processed_data\oaf_fear_OAF_keep_fear.npy,fear,oaf,fear,OAF_Fear,TESS
../../dataset\OAF_disgust\OAF_chair_disgust.wav,processed_data\oaf_disgust_OAF_chair_disgust.npy,disgust,oaf,disgust,OAF_disgust,TESS
../../dataset\OAF_neutral\OAF_nice_neutral.wav,processed_data\oaf_neutral_OAF_nice_neutral.npy,neutral,oaf,neutral,OAF_neutral,TESS
../../dataset\OAF_Sad\OAF_long_sad.wav,processed_data\oaf_sadness_OAF_long_sad.npy,sadness,oaf,sad,OAF_Sad,TESS
../../dataset\OAF_Pleasant_surprise\OAF_burn_ps.wav,processed_data\oaf_surprise_OAF_burn_ps.npy,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,TESS
../../dataset\YAF_sad\YAF_mess_sad.wav,processed_data\yaf_sadness_YAF_mess_sad.npy,sadness,yaf,sad,YAF_sad,TESS
../../dataset\OAF_angry\OAF_lot_angry.wav,processed_data\oaf_anger_OAF_lot_angry.npy,anger,oaf,angry,OAF_angry,TESS
